 -2.584939414228211E-026  7.754818242684634E-026  4.814824860968090E-035
 -2.932136893798152E-010  2.928702224268209E-010 -3.714568896054796E-021
  1.150407677338489E-010 -1.141512038114940E-010 -6.003933329634700E-020
  7.984819055950609E-011  2.573311841391757E-010  8.149339982992708E-010
 -2.573395940785872E-010  7.984900934898675E-011 -4.283835649533076E-010
  4.043027095209597E-009 -4.040452164797266E-009  1.561174592103154E-020
  3.787162086385067E-002  0.198144679031991       1.330332699547407E-010
 -0.198144679031991       3.787162086385059E-002 -9.053084455988134E-011
 -1.434027839415170E-009  1.428856210053101E-009 -9.013283876770870E-022
 -1.013452198877898E-010  1.007241307937929E-010  1.141099105907324E-021
  2.932136893798152E-010 -2.928702224268209E-010  3.714568896054796E-021
  0.000000000000000E+000  0.000000000000000E+000 -7.703719777548943E-034
 -1.596154433149619E-008  1.603259710432733E-008 -1.422762554762948E-019
 -0.282775916115763      -0.911327670726507       3.499624410476185E-010
  0.911327670726506      -0.282775916115763      -1.787166260156257E-010
 -1.036683030462577E-009  1.023153560361377E-009  1.064563056519802E-020
 -7.638077670346632E-011 -3.996228348235320E-010 -1.903794122381070E-009
  3.995845321291824E-010 -7.637207533051082E-011  1.291336785359089E-009
  4.181900506306106E-009 -4.182644597226318E-009  4.544083893208499E-020
  2.594699517792929E-012 -4.360242890892282E-012  4.707955350719771E-021
 -1.150407677338489E-010  1.141512038114940E-010  6.003933329634700E-020
  1.596154433149619E-008 -1.603259710432733E-008  1.422762554762948E-019
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
 -9.520824351127999E-009 -3.068362686153847E-008 -2.097690128822653E-008
  3.068362719460538E-008 -9.520824406639150E-009  1.110130129633724E-008
 -6.354627936519265E-009  6.381937597785910E-009 -2.945130707144399E-019
 -1.857769838765357E-003 -9.719869390877503E-003 -6.728836226890825E-010
  9.719869390877361E-003 -1.857769838765157E-003  4.531795673700510E-010
  1.036911378716962E-009 -1.029183623192033E-009  3.510933496181673E-020
 -1.971849912741200E-009  1.980690220478418E-009 -4.952492353939227E-020
 -7.984819055950609E-011 -2.573311841391757E-010 -8.149339982992708E-010
  0.282775916115763       0.911327670726507      -3.499624410476185E-010
  9.520824351127999E-009  3.068362686153847E-008  2.097690128822653E-008
 -8.271806125530277E-025 -3.308722450212111E-024  2.775557561562891E-017
 -6.993150964399864E-010 -7.123987458078674E-010  -1.00000000000000     
 -0.109163836276659      -0.351812226472819       1.490518392670202E-009
 -9.671562959213999E-010 -2.560404620878862E-009 -3.635980405647388E-015
 -3.282143779436916E-009 -5.630118292878627E-009  4.185540802836840E-014
  4.031777689483818E-011  1.299121366038491E-010 -1.867896972330512E-009
 -3.505310268384569E-002 -0.112968823015071       3.943031544333078E-011
  2.573395940785872E-010 -7.984900934898675E-011  4.283835649533076E-010
 -0.911327670726506       0.282775916115763       1.787166260156257E-010
 -3.068362719460538E-008  9.520824406639150E-009 -1.110130129633724E-008
  6.993150964399864E-010  7.123987458078674E-010   1.00000000000000     
 -3.308722450212111E-024  0.000000000000000E+000 -5.551115123125783E-017
  0.351812226472818      -0.109163836276659      -7.711263534455212E-010
  4.534153328465444E-009  1.500158684471410E-009  4.080069615497450E-014
  3.162803312486314E-009 -1.308395071850749E-009  3.386180225106727E-015
 -1.299826912770641E-010  4.032475742210551E-011  9.863112907089141E-010
  0.112968823015071      -3.505310268384568E-002 -1.859541688957560E-011
 -4.043027095209597E-009  4.040452164797266E-009 -1.561174592103154E-020
  1.036683030462577E-009 -1.023153560361377E-009 -1.064563056519802E-020
  6.354627936519265E-009 -6.381937597785910E-009  2.945130707144399E-019
  0.109163836276659       0.351812226472819      -1.490518392670202E-009
 -0.351812226472818       0.109163836276659       7.711263534455212E-010
 -1.488925102595450E-023  6.617444900424221E-024  0.000000000000000E+000
  2.221901274079841E-010  1.162500318230286E-009 -2.205407500674239E-008
 -1.162485441241756E-009  2.221872130725444E-010  1.496662294610864E-008
  3.140383814321784E-008 -3.138303051739031E-008  4.186113138353083E-019
 -1.295092960396988E-010  1.285137502975918E-010  5.327770133821759E-020
 -3.787162086385067E-002 -0.198144679031991      -1.330332699547407E-010
  7.638077670346632E-011  3.996228348235320E-010  1.903794122381070E-009
  1.857769838765357E-003  9.719869390877503E-003  6.728836226890825E-010
  9.671562959213999E-010  2.560404620878862E-009  3.635980405647388E-015
 -4.534153328465444E-009 -1.500158684471410E-009 -4.080069615497450E-014
 -2.221901274079841E-010 -1.162500318230286E-009  2.205407500674239E-008
  2.067951531382569E-025  6.617444900424221E-024  4.163336342344337E-017
 -1.035457127456171E-008 -1.040120932664259E-008  -1.00000000000000     
  0.318195145371506        1.66480001412763      -7.194175734487450E-009
  3.208884741257023E-009  1.678891567435947E-008 -1.033931790132112E-009
  0.198144679031991      -3.787162086385059E-002  9.053084455988134E-011
 -3.995845321291824E-010  7.637207533051082E-011 -1.291336785359089E-009
 -9.719869390877361E-003  1.857769838765157E-003 -4.531795673700510E-010
  3.282143779436916E-009  5.630118292878627E-009 -4.185540802836840E-014
 -3.162803312486314E-009  1.308395071850749E-009 -3.386180225106727E-015
  1.162485441241756E-009 -2.221872130725444E-010 -1.496662294610864E-008
  1.035457127456171E-008  1.040120932664259E-008   1.00000000000000     
 -3.308722450212111E-024 -4.963083675318166E-024  2.775557561562891E-017
  -1.66480001412763       0.318195145371506       4.861875809376977E-009
 -1.678892044831848E-008  3.208885841071707E-009  6.991225251741851E-010
  1.434027839415170E-009 -1.428856210053101E-009  9.013283876770870E-022
 -4.181900506306106E-009  4.182644597226318E-009 -4.544083893208499E-020
 -1.036911378716962E-009  1.029183623192033E-009 -3.510933496181673E-020
 -4.031777689483818E-011 -1.299121366038491E-010  1.867896972330512E-009
  1.299826912770641E-010 -4.032475742210551E-011 -9.863112907089141E-010
 -3.140383814321784E-008  3.138303051739031E-008 -4.186113138353083E-019
 -0.318195145371506       -1.66480001412763       7.194175734487450E-009
   1.66480001412763      -0.318195145371506      -4.861875809376977E-009
  0.000000000000000E+000 -1.240770918829542E-024  0.000000000000000E+000
  1.675273011629209E-009 -1.669789171349110E-009  6.918589463159263E-021
  1.013452198877898E-010 -1.007241307937929E-010 -1.141099105907324E-021
 -2.594699517792929E-012  4.360242890892282E-012 -4.707955350719771E-021
  1.971849912741200E-009 -1.980690220478418E-009  4.952492353939227E-020
  3.505310268384569E-002  0.112968823015071      -3.943031544333078E-011
 -0.112968823015071       3.505310268384568E-002  1.859541688957560E-011
  1.295092960396988E-010 -1.285137502975918E-010 -5.327770133821759E-020
 -3.208884741257023E-009 -1.678891567435947E-008  1.033931790132112E-009
  1.678892044831848E-008 -3.208885841071707E-009 -6.991225251741851E-010
 -1.675273011629209E-009  1.669789171349110E-009 -6.918589463159263E-021
  7.237830359838992E-025 -2.067951531382569E-025  0.000000000000000E+000
