  1.167948986227040E-009  1.169254268336389E-009  4.249228746644462E-010
  1.298364801879416E-010  1.362386756135459E-010   1.02976893598583     
 -1.451236740641204E-008 -1.444489818066900E-008  3.121406706718677E-008
  0.857210916103155      -0.265984025166560      -4.423332971926618E-010
  0.265984025166560       0.857210916103154      -8.566338345469395E-010
 -1.091271457908670E-009 -1.106314440530113E-009 -0.228306288805670     
 -1.348383654731222E-009  2.577177291018806E-010 -2.635931240507752E-009
 -2.577258788327708E-010 -1.348419709223947E-009 -3.883583360007165E-009
  1.675896911162407E-009  1.672800792842433E-009  1.703504309835679E-009
 -3.708552758226511E-011 -3.949058999527557E-011 -2.088319672851619E-002
  1.298364801879416E-010  1.362386756135459E-010   1.02976893598583     
  3.324357596536949E-009  3.327909052111660E-009 -5.223401444709452E-008
  8.302398859043694E-010  8.409036059913715E-010   1.48784135937493     
 -1.485439948822886E-008  4.609177040038048E-009  1.817970986106137E-008
 -4.609181258885542E-009 -1.485444212079301E-008  3.436527834603450E-008
  1.974505344075018E-008  1.975726127114412E-008  3.474306098372182E-008
  -1.00420952484259       0.191935723828174       4.963789439145503E-009
 -0.191935723828174       -1.00420952484259       7.341611876750958E-009
 -6.122475166061554E-009 -6.147079383633275E-009 -0.950042482686263     
 -7.483857912269327E-010 -7.518068889954924E-010  5.930147400912134E-009
 -1.451236740641204E-008 -1.444489818066900E-008  3.121406706718677E-008
  8.302398859043694E-010  8.409036059913715E-010   1.48784135937493     
 -3.015699461599434E-008 -3.002351204709010E-008 -6.048109868483920E-008
  0.856235347437964      -0.265681315908525       1.233612899410098E-009
  0.265681315908524       0.856235347437963       2.370787904075031E-009
 -8.866884657050404E-010 -9.004752624346934E-010   1.41899806256249     
 -4.167988065795214E-009  7.966319826024915E-010  3.787616019302921E-008
 -7.966400317194200E-010 -4.168023925998909E-009  5.569840172266261E-008
 -7.282468851363877E-009 -7.247765132526505E-009 -4.193624614234892E-008
  2.707322381760403E-011  2.506159532232420E-011 -0.194523888959399     
  0.857210916103155      -0.265984025166560      -4.423332971926618E-010
 -1.485439948822886E-008  4.609177040038048E-009  1.817970986106137E-008
  0.856235347437964      -0.265681315908525       1.233612899410098E-009
  1.731028249064179E-008 -5.371208563887524E-009  6.995904411333242E-010
  1.903354018193667E-008  3.582539261188236E-009  9.214851104388799E-015
  3.197934614340703E-008 -9.922871909567865E-009  2.884612494065834E-008
 -2.117312607789588E-009  6.513794858099136E-010  -1.08322635831968     
 -3.069667711905820E-009  9.026902239541782E-010  0.121849641073584     
  0.489672825477210      -0.151940609584395      -3.790610055449513E-009
  1.134054591900302E-008 -3.518858248188761E-009 -3.611178597847213E-009
  0.265984025166560       0.857210916103154      -8.566338345469395E-010
 -4.609181258885542E-009 -1.485444212079301E-008  3.436527834603450E-008
  0.265681315908524       0.856235347437963       2.370787904075031E-009
  1.903354018193667E-008  3.582539261188236E-009  9.214851104388799E-015
  1.014520396826530E-008  3.269587179998578E-008  6.995012347132956E-010
  9.922870664036409E-009  3.197933379217588E-008  5.466295340507288E-008
 -7.290416371742076E-010 -2.053742435755127E-009 -0.121849641073583     
 -9.662603959894297E-010 -3.147329863271046E-009  -1.08322635831968     
  0.151940609584395       0.489672825477210      -7.219731554196176E-009
  3.518857863080149E-009  1.134054201934465E-008 -6.839267215336499E-009
 -1.091271457908670E-009 -1.106314440530113E-009 -0.228306288805670     
  1.974505344075018E-008  1.975726127114412E-008  3.474306098372182E-008
 -8.866884657050404E-010 -9.004752624346934E-010   1.41899806256249     
  3.197934614340703E-008 -9.922871909567865E-009  2.884612494065834E-008
  9.922870664036409E-009  3.197933379217588E-008  5.466295340507288E-008
  1.118230084916174E-008  1.118908851382210E-008  1.143874114317711E-007
 -0.291481389685070       5.571117394093189E-002 -9.287566292522975E-010
 -5.571117394093192E-002 -0.291481389685072      -1.355375788918326E-009
 -2.422012151815152E-009 -2.438808441771522E-009  0.536708952687857     
  1.501593753869630E-009  1.501623702349906E-009  9.728075201723835E-009
 -1.348383654731222E-009  2.577177291018806E-010 -2.635931240507752E-009
  -1.00420952484259       0.191935723828174       4.963789439145503E-009
 -4.167988065795214E-009  7.966319826024915E-010  3.787616019302921E-008
 -2.117312607789588E-009  6.513794858099136E-010  -1.08322635831968     
 -7.290416371742076E-010 -2.053742435755127E-009 -0.121849641073583     
 -0.291481389685070       5.571117394093189E-002 -9.287566292522975E-010
 -1.119001942323580E-008  2.138761308788369E-009 -6.995906076667779E-010
 -9.314514520596796E-009 -4.019107773306847E-009  1.387778780781446E-015
  7.987848160695421E-010 -1.526729298539919E-010  4.922042604032088E-009
 -9.190860657832409E-002  1.756659789939212E-002 -4.149387872591639E-009
 -2.577258788327708E-010 -1.348419709223947E-009 -3.883583360007165E-009
 -0.191935723828174       -1.00420952484259       7.341611876750958E-009
 -7.966400317194200E-010 -4.168023925998909E-009  5.569840172266261E-008
 -3.069667711905820E-009  9.026902239541782E-010  0.121849641073584     
 -9.662603959894297E-010 -3.147329863271046E-009  -1.08322635831968     
 -5.571117394093192E-002 -0.291481389685072      -1.355375788918326E-009
 -9.314514520596796E-009 -4.019107773306847E-009  1.387778780781446E-015
 -3.151803876621900E-009 -1.649026773240498E-008 -6.995004575571784E-010
  1.526681975283495E-010  7.987641659212841E-010  7.255386496821845E-009
 -1.756659789939210E-002 -9.190860657832406E-002 -6.136836631472252E-009
  1.675896911162407E-009  1.672800792842433E-009  1.703504309835679E-009
 -6.122475166061554E-009 -6.147079383633275E-009 -0.950042482686263     
 -7.282468851363877E-009 -7.247765132526505E-009 -4.193624614234892E-008
  0.489672825477210      -0.151940609584395      -3.790610055449513E-009
  0.151940609584395       0.489672825477210      -7.219731554196176E-009
 -2.422012151815152E-009 -2.438808441771522E-009  0.536708952687857     
  7.987848160695421E-010 -1.526729298539919E-010  4.922042604032088E-009
  1.526681975283495E-010  7.987641659212841E-010  7.255386496821845E-009
  1.533558492240202E-009  1.529595308790940E-009 -1.524390103035955E-008
 -5.883221413613570E-010 -5.922825864197030E-010  0.840842536048471     
 -3.708552758226511E-011 -3.949058999527557E-011 -2.088319672851619E-002
 -7.483857912269327E-010 -7.518068889954924E-010  5.930147400912134E-009
  2.707322381760403E-011  2.506159532232420E-011 -0.194523888959399     
  1.134054591900302E-008 -3.518858248188761E-009 -3.611178597847213E-009
  3.518857863080149E-009  1.134054201934465E-008 -6.839267215336499E-009
  1.501593753869630E-009  1.501623702349906E-009  9.728075201723835E-009
 -9.190860657832409E-002  1.756659789939212E-002 -4.149387872591639E-009
 -1.756659789939210E-002 -9.190860657832406E-002 -6.136836631472252E-009
 -5.883221413613570E-010 -5.922825864197030E-010  0.840842536048471     
 -1.648360829571220E-010 -1.654920524553173E-010  1.314657183115742E-008
